705 654 46107
80 286 553 23
150 111 34 105
383 286 366 118
563 303 175 75
367 606 147 121
402 344 205 574
676 175 191 372
464 192 501 184
677 560 126 642
463 315 267 514
555 643 424 392
329 435 436 57
340 631 462 515
464 421 88 267
361 147 556 342
677 165 601 429
232 309 364 560
568 209 88 423
82 512 15 97
413 128 518 244
669 75 352 584
62 21 371 151
326 325 643 647
647 148 123 50
614 432 384 452
448 212 598 258
408 651 507 597
328 142 198 130
668 33 102 261
106 257 390 161
194 627 84 11
499 206 285 459
31 441 504 496
377 527 629 617
694 184 300 399
543 250 574 15
577 130 298 396
58 453 390 255
621 245 293 640
676 49 359 348
459 257 172 234
22 111 343 14
703 90 220 25
660 85 666 221
697 498 618 487
487 651 371 298
457 385 547 278
286 446 360 58
12 355 84 344
454 106 544 482
468 219 555 456
520 9 32 322
398 554 430 177
447 499 98 398
648 269 282 629
83 538 25 136
136 584 361 569
201 643 39 60
253 97 392 162
48 652 293 166
265 324 555 249
135 301 432 553
254 648 111 642
159 294 82 604
216 331 90 283
409 617 376 310
513 491 643 215
158 440 446 165
13 234 240 234
255 87 548 230
666 28 76 636
250 552 634 279
586 436 599 408
218 139 613 197
101 174 419 576
472 93 550 494
251 20 554 575
591 587 513 75
642 250 3 585
419 634 231 440
73 495 119 508
553 640 166 43
698 150 83 529
319 362 156 549
589 93 680 490
399 231 420 221
177 57 342 408
39 5 329 119
514 257 343 522
98 626 390 249
76 319 159 647
475 82 34 198
65 95 464 571
191 159 384 650
342 553 541 37
88 441 674 394
702 320 609 402
547 375 264 102
393 492 53 329
428 472 653 19
438 344 135 64
115 431 150 461
69 536 648 90
680 601 352 506
374 419 188 16
459 508 412 374
440 5 525 192
196 256 410 492
633 322 266 118
170 340 161 32
98 155 407 526
169 357 499 416
683 318 74 224
596 168 559 415
149 356 478 551
589 637 128 264
236 90 611 259
644 400 214 632
469 432 48 356
476 274 658 489
480 568 656 86
74 211 668 192
355 59 110 196
137 491 78 137
444 44 543 543
125 36 597 620
450 104 536 571
680 638 509 643
290 358 279 576
63 291 228 50
688 536 125 432
406 103 580 586
233 77 23 238
15 123 60 343
633 23 489 194
535 141 626 161
611 427 462 619
376 94 281 225
435 350 398 582
335 537 362 317
391 284 131 436
296 293 529 289
163 391 520 232
47 20 515 615
343 388 537 198
351 279 213 163
236 289 376 25
428 149 144 34
267 132 661 53
11 196 542 290
22 567 372 56
408 167 358 311
15 250 376 111
105 473 688 346
487 317 272 413
49 118 671 287
629 408 529 630
86 631 96 414
453 2 309 233
190 9 507 568
623 600 362 465
246 414 512 396
279 14 611 438
673 246 46 379
168 602 27 645
645 569 472 309
600 471 363 173
203 434 466 104
143 459 235 604
698 45 647 398
230 271 22 363
527 230 438 232
432 317 599 119
253 168 472 281
429 66 34 64
173 572 490 354
481 156 435 602
74 142 239 122
611 127 474 307
203 93 666 522
307 392 474 249
382 65 216 568
568 74 528 184
702 146 617 554
68 626 226 141
641 412 499 98
358 257 443 617
576 611 189 188
338 591 530 296
26 503 346 354
34 49 35 94
128 144 491 609
123 402 498 544
260 146 674 550
273 38 339 652
111 428 147 38
41 629 43 461
97 476 125 362
63 392 180 232
511 261 404 298
70 524 133 359
572 207 287 510
426 552 526 145
496 572 673 547
203 547 29 271
33 174 223 115
541 537 514 626
328 247 256 179
240 351 113 196
354 550 487 575
595 251 189 353
578 577 455 375
154 379 581 489
422 77 133 266
181 79 284 105
689 518 332 395
402 622 516 188
26 213 387 616
326 486 643 400
153 588 24 177
550 190 57 166
661 540 663 351
606 296 474 218
19 437 24 442
225 465 478 30
615 104 296 600
366 366 472 218
141 247 305 92
173 214 611 341
185 305 266 521
563 424 103 426
290 445 123 185
411 359 323 201
579 437 67 29
173 231 110 647
507 356 613 328
249 424 122 247
200 69 696 138
145 349 184 70
124 421 502 547
280 400 43 135
205 508 640 65
87 568 139 561
61 436 580 307
193 604 553 594
67 466 670 180
611 218 457 192
110 180 653 43
584 129 162 522
194 192 492 419
82 251 432 641
148 140 210 478
184 456 88 131
181 509 518 90
93 416 27 260
124 407 56 56
43 464 460 646
222 199 468 358
378 317 202 144
242 504 551 362
28 391 334 245
581 149 51 313
192 175 60 192
355 418 347 389
57 533 116 561
44 458 296 246
562 527 166 227
616 75 676 637
631 91 227 398
26 461 637 250
446 128 303 222
374 193 417 82
423 28 369 422
504 600 35 568
154 33 437 167
51 425 146 377
30 639 676 348
293 47 135 598
39 493 56 376
242 352 588 173
77 156 561 408
114 562 525 349
299 52 445 646
164 623 95 279
461 180 127 345
443 452 384 266
529 265 287 203
72 337 563 83
601 580 566 223
233 158 465 534
289 181 362 445
359 108 194 444
427 322 167 45
139 342 517 512
258 326 566 382
7 48 609 459
551 357 617 301
285 332 100 182
349 218 210 647
518 472 114 94
464 649 522 50
295 270 116 610
363 439 417 49
147 545 295 483
537 96 186 632
460 226 295 105
409 372 235 543
508 112 160 160
378 157 351 377
673 367 471 606
471 79 125 159
562 55 428 128
113 464 179 45
348 433 343 236
92 212 589 626
149 610 613 365
316 544 563 67
468 619 95 338
353 57 102 392
399 16 606 137
110 175 21 132
95 195 30 591
346 65 619 49
670 617 356 108
304 428 542 347
521 467 545 628
414 101 65 458
20 588 494 349
642 316 41 454
95 332 46 482
644 342 618 646
257 194 430 224
635 640 348 607
123 434 241 576
129 653 176 27
206 641 288 238
690 284 634 5
286 621 603 526
696 144 279 589
456 107 529 401
688 127 281 605
206 165 667 183
33 297 246 25
33 214 528 220
336 503 351 441
415 1 539 370
58 99 618 90
11 101 206 237
588 261 399 458
419 361 660 543
10 575 99 501
4 130 575 318
281 492 420 7
638 448 138 295
330 300 524 530
137 182 174 361
670 571 540 587
47 223 85 358
650 167 91 546
642 405 533 279
52 232 492 239
133 295 21 471
17 569 283 458
362 469 64 603
127 559 99 542
438 518 474 579
263 32 665 651
102 227 355 194
359 208 469 636
243 216 37 35
217 424 278 123
545 298 629 378
141 295 38 53
576 636 219 415
382 573 220 652
655 535 466 62
37 232 425 564
294 487 140 33
363 557 283 122
691 485 419 596
629 420 614 171
370 141 302 360
269 185 666 39
655 638 161 227
18 526 691 456
640 339 52 192
194 132 195 544
288 307 610 548
318 163 634 176
603 247 7 387
274 8 279 532
37 495 311 452
607 272 556 553
175 428 179 526
379 316 172 45
299 170 50 279
627 83 83 259
325 264 215 137
476 560 264 230
461 208 527 177
95 227 452 188
362 466 255 19
189 634 165 373
489 407 656 615
288 630 86 602
603 568 205 136
332 501 684 420
486 347 566 384
563 629 484 103
422 86 451 21
700 348 680 497
361 171 599 201
139 188 44 437
87 65 381 465
653 174 16 463
692 363 519 584
558 514 361 622
216 639 298 349
550 395 173 215
425 149 184 425
414 155 551 560
110 57 114 286
551 518 618 555
285 284 300 418
619 187 174 148
472 353 398 353
350 36 499 382
55 53 429 97
500 571 421 231
623 363 696 464
549 521 552 379
246 349 1 578
400 542 682 385
696 265 523 374
519 510 43 207
636 367 507 24
127 632 105 407
598 257 546 342
362 112 552 579
83 103 95 234
301 174 87 11
83 275 21 204
365 257 163 567
594 551 283 8
521 286 436 16
648 423 360 457
192 61 646 537
687 25 278 224
581 591 148 535
318 196 545 206
48 493 543 51
7 234 397 124
572 639 344 341
12 274 547 206
238 121 267 404
63 285 630 168
610 485 361 329
511 341 217 308
234 368 81 157
59 231 649 358
701 453 113 607
195 139 494 235
400 402 156 649
68 168 323 510
192 334 100 40
274 304 68 529
510 575 365 628
351 359 295 310
543 649 441 29
330 59 634 14
127 294 268 504
401 44 144 563
410 46 158 607
445 261 650 241
464 616 627 264
190 625 387 20
401 213 92 169
611 12 443 495
57 217 513 134
353 135 341 570
473 632 568 268
393 312 195 79
389 610 610 54
25 417 414 38
219 395 467 565
177 617 58 140
225 516 85 37
70 493 602 2
411 293 394 351
322 355 499 30
583 54 301 543
692 359 444 594
371 424 669 246
260 549 279 524
290 521 433 294
182 74 207 344
37 130 204 242
239 242 399 253
7 573 574 150
495 497 565 311
321 150 314 588
628 141 689 127
676 149 16 519
666 436 265 165
348 585 361 404
525 150 605 471
446 68 406 266
156 330 490 288
594 322 537 108
169 18 117 292
109 472 450 377
623 480 415 292
240 339 172 413
267 103 115 590
275 624 604 636
555 313 99 289
490 134 105 217
453 582 549 450
435 492 366 164
633 515 586 292
576 264 542 474
661 641 451 518
593 341 54 423
208 325 451 106
477 520 20 561
539 201 428 145
31 143 134 324
506 629 28 57
636 555 28 163
678 63 534 528
128 50 679 404
344 435 504 170
293 75 681 384
547 645 577 294
621 624 570 558
55 375 125 172
517 345 403 616
635 340 396 288
189 141 173 75
165 191 427 96
575 316 295 644
585 79 365 585
562 448 655 294
561 86 512 554
427 491 280 9
224 136 2 67
2 424 303 245
143 56 235 633
561 445 249 607
47 116 245 435
648 287 187 555
570 123 208 5
133 156 463 643
324 539 559 407
308 280 202 8
17 237 221 166
366 427 136 289
374 595 652 185
277 570 407 594
223 273 181 321
633 345 274 461
580 482 668 321
597 645 540 32
326 78 405 616
269 235 244 633
407 577 635 221
407 605 300 25
365 177 85 533
685 504 450 30
508 562 544 411
515 477 167 415
263 296 207 171
56 380 89 519
633 360 558 256
273 447 665 588
416 157 307 283
509 202 48 246
48 278 154 586
311 474 700 200
504 618 314 221
228 307 24 133
496 417 545 61
293 40 666 583
382 582 208 89
636 201 690 76
224 320 114 323
255 82 578 170
619 321 103 310
145 243 426 239
239 277 122 462
297 579 353 204
339 183 114 646
90 124 327 408
151 275 682 581
244 291 215 165
21 61 402 375
542 192 174 346
120 565 677 85
498 186 389 370
516 434 482 28
477 137 391 468
559 256 345 234
298 645 347 337
257 228 284 230
690 483 589 379
222 499 59 222
357 650 528 88
411 133 69 121
208 122 249 395
629 180 430 484
125 371 232 650
369 580 119 212
644 344 432 601
531 132 651 21
687 143 366 197
292 334 466 438
399 119 264 131
443 329 130 620
432 348 315 469
354 142 248 598
512 617 277 93
98 169 533 186
99 213 515 450
600 408 648 221
293 263 85 326
657 263 113 7
690 498 429 105
439 271 664 449
618 234 636 386
496 632 473 496
438 465 47 329
439 432 345 337
689 499 107 340
203 543 656 652
695 377 272 116
155 105 145 220
310 138 671 562
27 589 154 282
449 10 347 124
120 606 527 560
186 650 148 559
122 19 547 385
161 489 616 473
10 9 375 431
91 290 495 449
163 254 426 295
137 589 321 439
576 286 221 398
306 567 106 80
186 24 119 635
688 633 201 641
343 636 291 309
603 202 169 347
442 469 101 111
664 89 148 527
78 180 55 234
533 565 674 556
379 275 115 430
303 179 294 249
18 256 645 30
482 363 223 421
548 467 58 482
632 71 686 518
598 649 380 593
195 343 248 110
294 369 75 132
645 382 263 278
290 66 187 239
104 642 372 519
462 623 64 593
660 340 452 99
78 652 214 49
629 63 598 80
254 419 289 56
575 619 627 631
362 583 597 329
477 364 33 288
417 219 66 17
555 146 405 265
33 144 463 217
556 48 532 513
545 31 522 280
474 154 126 621
425 247 516 81
609 519 432 419
416 324 306 288
441 209 272 628
420 455 501 327
32 557 387 522
279 235 291 608
152 457 254 596
86 412 285 653
533 527 15 76
478 194 118 561
580 260 458 202
243 441 331 11
94 615 89 634
667 252 49 396
130 542 599 247
409 328 93 258
201 431 681 622
414 81 280 452
705 624 163 63
53 496 249 65
511 83 244 272
651 393 400 60
307 459 121 345
388 233 469 1
562 211 200 507
312 594 687 72
106 386 639 470
237 247 456 81
621 173 490 591
629 424 683 304
669 104 284 273
583 548 630 594
35 578 264 246
549 415 295 582
14 239 255 471
619 289 212 165
7 194 283 301
304 468 372 597
361 223 181 96
689 24 98 55
256 297 336 417
228 359 100 554
113 512 548 613
573 479 184 415
7 232 675 573
559 399 282 227
47 410 575 402
340 26 583 372
596 210 597 63
391 221 674 272
410 645 597 535
264 63 403 652
145 467 471 591
258 302 204 442
434 349 218 320
564 492 252 16
196 244 643 458
225 105 634 456
119 19 583 178
439 536 180 389
503 150 163 302
644 282 536 155
578 207 413 2
420 509 36 304
379 44 66 193
57 365 59 445
93 98 529 161
251 471 87 528
609 486 101 262
449 598 339 320
629 315 704 434
247 614 553 393
394 210 547 642
88 523 257 605
455 231 101 486
297 456 25 105
471 646 297 23
63 91 509 366
315 520 570 184
407 87 513 109
475 619 290 410
209 242 693 258
402 501 282 336
396 301 468 143
133 131 541 319
519 111 358 207
242 541 559 543
512 306 553 81
62 252 155 19
108 29 384 530
645 265 37 615
94 276 219 121
171 181 399 256
88 337 654 560
430 21 417 540
146 430 597 148
681 351 206 401
195 285 206 54
374 651 153 261
265 224 209 563
527 100 657 296
657 439 356 594
697 530 84 116
674 32 690 185
82 207 73 231
172 100 87 326
536 337 45 290
616 143 406 124
480 636 117 423
624 126 542 532
568 222 28 186
279 101 73 501
81 563 525 626
587 485 27 596
219 252 653 210
203 50 467 68
234 509 94 338
704 87 616 397
134 270 677 13
494 186 129 231
395 517 469 322
545 208 241 265
180 131 623 298
117 554 194 619
118 285 548 649
198 594 155 163
652 121 700 272
243 366 306 93
419 296 493 495
324 364 479 45
147 562 622 35
501 295 292 343
634 546 654 82
9 186 669 433
576 607 230 9
282 39 557 133
209 558 577 460
598 548 586 37
56 246 124 115
247 342 414 645
687 248 200 547
379 248 200 284
494 153 100 432
657 335 465 146
305 497 133 119
50 435 67 69
197 206 660 564
428 651 409 608
344 162 569 392
387 606 691 442
12 505 313 346
368 247 206 10
8 154 178 1
114 396 26 414
588 357 48 635
585 294 60 70
234 477 423 407
162 377 592 529
214 582 483 57
470 654 174 315
205 246 175 51
449 248 63 283
277 37 26 30
260 114 584 185
95 484 517 474
474 539 95 423
276 551 133 394
295 91 118 176
420 620 376 399
521 440 605 48
523 399 376 430
671 363 387 378
29 206 262 461
449 262 56 355
378 74 649 470
611 89 496 602
318 301 602 560
439 303 365 111
575 127 294 170
538 460 102 636
69 606 185 550
486 231 491 420
685 59 451 160
506 302 398 380
551 521 640 443
228 651 622 106
520 32 417 452
90 190 612 123
262 376 305 428
314 230 452 486
465 138 284 612
389 591 407 403
581 138 588 60
125 157 678 336
414 385 554 516
623 102 570 91
177 486 162 79
585 371 87 171
427 17 394 137
557 112 268 35
454 617 57 221
436 558 550 76
143 237 266 341
440 537 700 319
297 557 597 625
199 374 509 496
253 108 112 311
65 592 595 45
270 146 133 135
133 403 534 412
405 193 178 208
292 134 633 362
375 200 435 65
409 508 592 510
293 594 210 7
404 271 337 442
434 198 570 387
189 550 625 99
181 364 540 328
324 412 185 179
156 369 330 185
428 11 451 203
541 654 701 162
659 14 548 491
510 634 349 419
225 618 176 164
150 89 143 273
328 653 44 85
424 564 497 382
110 155 532 203
249 486 213 337
173 396 686 476
304 207 72 629
130 383 553 384
290 388 274 115
362 532 605 296
18 210 102 187
65 365 132 206
152 239 700 237
260 623 195 486
613 75 637 390
577 392 527 471
355 259 537 298
183 403 381 536
652 409 504 373
585 561 695 120
649 337 222 75
91 526 693 89
318 623 181 42
28 586 328 534
604 232 144 404
326 20 159 471
470 505 388 509
335 13 642 211
353 612 553 330
393 618 445 140
103 368 484 598
25 130 662 174
549 317 114 366
268 184 13 14
80 513 372 317
131 194 532 467
172 127 303 600
589 586 495 643
141 78 427 341
512 74 550 188
638 558 55 497
378 175 74 157
113 489 462 553
92 371 335 652
173 530 37 123
457 212 389 361
590 13 495 209
475 189 691 304
477 66 651 247
6 241 544 227
644 535 377 558
76 126 597 213
370 297 36 400
493 570 591 322
289 241 18 628
477 574 293 525
580 247 577 315
250 332 230 246
108 629 89 487
375 486 411 219
632 575 698 352
459 344 440 330
370 279 554 432
647 470 203 539
324 71 442 190
608 79 2 230
600 586 40 386
314 175 413 336
49 364 394 567
207 238 609 117
599 213 697 87
578 650 126 512
252 311 214 613
327 595 565 129
201 57 705 470
657 411 656 215
532 385 578 253
362 127 310 633
344 86 104 501
377 399 341 70
343 37 156 331
505 79 338 347
281 199 467 282
664 633 362 345
386 436 11 498
294 217 369 101
349 617 351 46
494 374 653 48
218 331 400 363
317 443 266 86
235 262 630 270
612 442 50 535
461 239 330 642
567 575 299 455
313 13 463 507
669 505 184 282
584 23 354 559
472 231 179 80
111 328 185 512
207 134 346 643
93 339 404 542
493 136 551 498
703 326 653 439
519 79 676 531
461 643 120 257
203 290 651 387
137 501 601 83
501 131 169 344
558 202 486 77
618 398 605 320
628 25 699 112
39 184 513 234
505 265 272 475
172 153 222 166
8 583 9 500
456 512 14 167
203 598 13 1
179 414 284 653
121 264 472 449
595 331 241 102
600 315 218 421
548 82 688 444
495 31 520 330
276 358 277 151
460 307 491 601
560 134 448 365
30 302 528 98
319 430 237 387
586 24 54 560
579 248 513 559
324 567 218 480
180 33 642 623
251 465 550 352
540 546 468 595
324 597 537 502
688 178 208 135
35 634 540 348
144 443 605 522
285 290 220 636
562 305 596 222
86 244 374 467
502 401 498 510
313 17 422 320
55 140 367 20
552 117 361 98
524 447 673 14
462 359 462 218
170 363 698 266
85 619 212 514
660 653 228 43
407 452 15 260
109 238 577 237
445 524 162 326
433 537 241 570
570 452 159 496
44 337 439 43
95 585 196 434
613 297 362 461
688 296 258 89
167 603 667 243
554 185 394 516
191 395 557 313
313 292 524 180
545 167 516 103
316 524 570 4
569 311 341 441
54 310 558 621
272 279 581 532
90 46 293 60
153 474 227 471
697 462 472 606
676 11 261 11
374 633 256 388
113 604 90 15
186 303 26 26
247 344 293 66
662 132 185 332
332 386 573 524
660 189 118 627
159 583 28 448
671 525 545 75
676 549 37 113
606 632 572 102
321 187 17 513
290 178 394 527
692 110 235 149
361 544 196 389
325 643 610 153
461 10 351 580
528 440 619 416
5 259 637 305
235 209 335 220
635 35 157 552
266 579 126 77
211 63 310 216
225 484 117 171
321 515 314 7
545 561 293 566
321 421 98 147
40 471 148 81
429 93 188 456
182 412 496 57
467 296 371 524
672 113 55 527
112 251 633 617
224 93 614 418
53 546 621 600
518 217 533 76
78 169 148 490
272 32 321 305
697 176 306 424
320 410 183 508
11 535 500 347
137 64 28 122
468 416 399 128
367 97 683 316
595 306 510 116
406 248 554 68
296 9 169 592
616 582 308 313
70 547 530 121
507 117 693 208
299 307 150 335
130 189 271 389
274 108 88 184
139 438 572 216
52 47 268 198
558 550 368 214
669 640 8 614
294 649 330 500
589 185 617 176
565 651 106 595
339 67 225 86
244 402 544 593
614 316 432 464
130 364 379 336
602 157 554 213
479 144 526 354
75 212 461 84
36 345 360 552
141 573 695 396
349 49 546 359
335 407 332 529
292 328 78 213
406 202 408 569
680 366 109 94
21 616 216 563
9 336 315 168
72 194 513 164
511 518 179 117
44 344 288 449
133 444 172 50
518 435 433 393
64 144 510 182
605 635 343 330
291 477 81 365
96 644 634 68
252 528 634 247
415 482 658 124
685 266 423 289
379 178 302 610
354 636 536 421
169 477 430 637
678 507 378 605
122 268 127 54
